date_time,totalprecip_mm,avgvis_km,temp_c,wind_kph,pressure_in,humidity,pm2_5,pm10,o3,no2,so2,co
2023-03-23,0.1,10.0,32.5,11.51,29.57,46.0,13.0,30.0,46.0,11.0,14.0,2.3333333333333335
2023-03-24,0.7,10.0,32.0,11.36,29.62,48.0,43.0,29.0,34.0,11.0,14.0,3.3333333333333335
2023-03-25,0.2,10.0,25.7,10.4,29.76,82.0,43.0,22.0,23.0,11.0,14.0,3.0
2023-03-26,2.8,9.3,25.3,9.4,29.8,86.0,32.0,19.0,25.0,11.0,14.0,3.3333333333333335
2023-03-27,5.7,7.3,25.4,8.22,29.84,87.0,28.0,17.0,25.0,11.0,14.0,2.0
2023-03-28,17.3,8.4,21.9,9.98,29.92,93.0,25.0,21.0,24.0,11.0,14.0,2.3333333333333335
2023-03-29,1.8,8.6,22.1,6.55,29.9,89.0,31.0,25.0,21.0,11.0,14.0,2.6666666666666665
2023-03-30,5.8,6.4,24.2,6.79,29.83,88.0,38.0,35.0,39.0,11.0,14.0,3.5
2023-03-31,4.1,8.2,25.7,8.74,29.78,84.0,54.0,18.0,33.0,11.0,14.0,4.0
2023-04-01,0.3,9.7,25.7,7.75,29.75,82.0,26.0,29.0,19.0,12.0,13.0,5.0
2023-04-02,0.4,8.0,26.7,10.01,29.7,79.0,43.0,8.0,24.0,14.0,12.0,1.0
2023-04-03,0.0,10.0,28.5,9.75,29.64,68.0,12.0,30.0,22.0,13.0,12.0,1.0
2023-04-04,0.0,10.0,29.7,11.85,29.64,59.0,45.0,29.0,28.0,12.0,12.0,2.0
2023-04-05,0.0,10.0,30.1,10.39,29.64,59.0,43.0,20.5,29.0,16.0,12.0,2.0
2023-04-06,0.6,9.0,27.4,7.82,29.75,79.0,30.0,12.0,25.0,16.0,12.0,2.0
2023-04-07,7.45,7.2,23.5,8.92,29.91,94.0,17.0,15.0,26.0,16.0,12.0,2.0
2023-04-08,7.4,4.8,22.4,13.35,30.02,94.0,21.0,12.0,28.0,17.0,12.0,1.0
2023-04-09,0.3,8.0,23.3,10.41,29.96,88.0,18.0,24.5,34.0,17.0,12.0,1.0
2023-04-10,0.0,10.0,25.3,8.0,29.84,83.0,37.0,37.0,34.0,17.0,12.0,1.0
2023-04-11,0.0,8.3,26.3,9.3,29.79,83.0,56.0,41.0,34.0,17.0,12.0,1.0
2023-04-12,2.9,8.4,25.8,10.08,29.82,86.0,61.0,31.0,24.0,17.0,12.0,1.0
2023-04-13,0.0,7.5,26.7,11.85,29.77,84.0,47.0,25.0,23.0,17.0,12.0,2.0
2023-04-14,0.0,9.3,27.1,9.75,29.74,82.0,37.0,29.0,25.0,16.0,12.0,1.0
2023-04-15,10.75,6.6,23.8,7.53,29.85,93.0,42.0,36.0,20.0,16.0,12.0,2.0
2023-04-16,0.2,7.9,25.1,6.93,29.8,81.0,55.0,28.0,27.0,16.0,12.0,1.0
2023-04-17,0.0,8.3,27.8,8.6,29.7,80.0,42.0,44.0,24.0,16.0,12.0,1.0
2023-04-18,0.0,10.0,29.5,9.85,29.69,73.0,66.0,44.0,31.0,16.0,12.0,1.0
2023-04-19,0.0,10.0,31.7,11.49,29.56,58.0,69.0,51.0,51.0,16.0,12.0,2.0
2023-04-20,0.0,10.0,31.6,7.72,29.49,55.0,85.0,54.0,91.0,16.0,12.0,3.0
2023-04-21,0.0,10.0,32.1,8.43,29.52,53.0,94.0,59.0,46.0,15.0,12.0,2.0
2023-04-22,0.0,9.9,29.7,9.17,29.62,69.0,105.0,43.0,39.0,16.0,12.0,2.0
2023-04-23,1.65,8.8,28.7,10.07,29.74,77.0,67.0,55.0,26.0,16.0,12.0,1.0
2023-04-24,4.45,8.4,27.4,7.7,29.82,86.0,86.0,49.0,30.0,16.0,12.0,1.0
2023-04-25,19.0,9.4,25.9,10.41,29.83,86.0,82.0,16.0,22.0,16.0,12.0,1.0
2023-04-26,10.2,8.5,22.7,13.08,29.92,91.0,25.0,20.0,30.0,15.0,12.0,1.0
2023-04-27,0.2,10.0,24.6,7.86,29.86,82.0,29.0,17.0,28.0,16.0,12.0,1.0
2023-04-28,1.45,7.3,26.2,8.67,29.8,86.0,25.0,20.0,27.0,16.0,12.0,1.0
2023-04-29,10.0,7.0,25.6,8.19,29.81,87.0,29.0,26.0,30.0,15.0,12.0,1.0
2023-04-30,8.3,9.5,22.9,10.29,29.9,82.0,38.0,17.0,41.0,15.0,12.0,1.0
2023-05-01,0.0,10.0,24.5,7.67,29.87,82.0,26.0,29.0,39.0,16.0,12.0,1.0
2023-05-02,0.0,10.0,26.0,8.52,29.84,80.0,43.0,17.0,26.0,15.0,12.0,1.0
2023-05-03,1.1,7.7,27.1,8.28,29.8,83.0,25.0,21.0,24.0,15.0,12.0,1.0
2023-05-04,0.0,9.6,29.5,8.38,29.64,75.0,31.0,21.0,31.0,15.0,12.0,1.0
2023-05-05,0.0,9.9,32.4,8.87,29.51,56.0,31.0,24.0,38.0,15.0,12.0,1.0
2023-05-06,0.0,10.0,33.2,9.67,29.48,56.0,34.0,26.0,40.0,15.0,12.0,1.0
2023-05-07,2.2,9.7,31.8,9.03,29.55,68.0,38.0,39.0,49.0,15.0,12.0,2.0
2023-05-08,4.1,9.5,27.0,8.93,29.74,89.0,59.0,18.0,79.0,16.0,12.0,1.0
2023-05-09,8.9,9.0,27.0,6.42,29.79,86.0,24.0,18.0,54.0,16.0,12.0,1.0
2023-05-10,5.7,9.8,27.0,7.77,29.79,86.0,25.0,13.0,52.0,16.0,12.0,1.0
2023-05-11,9.95,8.0,27.0,6.71,29.82,87.0,18.0,14.0,91.0,16.0,12.0,2.0
2023-05-12,123.35,7.8,23.7,13.36,29.9,94.0,20.0,14.0,25.0,16.0,12.0,3.0
2023-05-13,2.5,8.0,23.1,12.22,29.9,88.0,21.0,7.0,41.0,16.0,12.0,1.0
2023-05-14,1.4,10.0,24.5,9.25,29.87,78.0,10.0,10.0,42.0,16.0,12.0,1.0
2023-05-15,1.6,9.8,25.9,7.54,29.81,85.0,15.0,14.0,35.0,16.0,12.0,2.0
2023-05-16,0.0,10.0,29.9,7.93,29.69,65.0,21.0,14.0,30.0,15.0,12.0,2.0
2023-05-17,0.0,10.0,31.3,11.03,29.66,51.0,21.0,32.0,34.0,15.0,12.0,3.0
2023-05-18,0.0,9.8,31.5,7.44,29.63,52.0,47.0,44.0,42.0,15.0,12.0,3.0
2023-05-19,0.0,10.0,30.9,6.82,29.62,58.0,72.0,43.0,74.0,15.0,12.0,2.0
2023-05-20,0.3,10.0,30.8,9.17,29.63,65.0,67.0,36.0,43.0,15.0,12.0,2.0
2023-05-21,0.0,9.9,31.7,8.34,29.65,58.0,56.0,23.0,48.0,15.0,12.0,1.0
2023-05-22,0.0,9.9,32.2,8.94,29.64,56.0,35.0,26.0,69.0,15.0,12.0,2.0
2023-05-23,15.95,9.3,31.3,10.15,29.67,66.0,39.0,22.0,72.0,15.0,12.0,2.0
2023-05-24,3.7,9.6,29.0,7.9,29.73,84.0,33.0,19.0,47.0,15.0,12.0,2.0
2023-05-25,2.8,9.4,28.8,7.6,29.74,79.0,26.0,13.0,57.0,15.0,12.0,2.0
2023-05-26,3.3,9.8,29.1,7.0,29.72,73.0,19.0,12.0,51.0,15.0,12.0,1.0
2023-05-27,2.5,9.9,29.1,7.79,29.69,75.0,18.0,11.0,52.0,15.0,12.0,1.0
2023-05-28,1.3,9.9,28.2,8.8,29.73,80.0,17.0,8.0,39.0,16.0,12.0,1.0
2023-05-29,1.0,10.0,28.5,8.62,29.74,78.0,12.0,9.0,95.0,15.0,12.0,1.0
2023-05-30,0.0,10.0,29.0,7.56,29.68,76.0,13.0,10.0,66.0,15.0,12.0,1.0
2023-05-31,0.0,10.0,30.7,6.43,29.6,70.0,14.0,15.0,72.0,15.0,12.0,2.0
2023-06-01,0.0,10.0,32.3,8.85,29.54,60.0,21.0,13.0,66.0,15.0,12.0,2.0
2023-06-02,0.3,10.0,32.6,9.13,29.57,56.0,18.0,12.0,58.0,15.0,12.0,2.0
2023-06-03,0.4,10.0,31.4,6.39,29.63,62.0,17.0,18.0,41.0,15.0,12.0,2.0
2023-06-04,8.0,9.4,30.0,7.16,29.65,71.0,26.0,17.0,35.0,15.0,12.0,1.0
2023-06-05,9.7,9.5,28.8,6.25,29.66,79.0,25.0,17.0,42.0,15.0,12.0,1.0
2023-06-06,12.1,9.1,27.9,5.71,29.67,80.0,25.0,19.0,39.0,15.0,12.0,3.0
2023-06-07,5.45,9.7,28.2,6.46,29.68,79.0,29.0,7.0,31.0,15.0,12.0,2.0
2023-06-08,0.0,10.0,28.7,6.63,29.66,79.0,10.0,9.0,39.0,15.0,12.0,2.0
2023-06-09,6.95,9.8,27.9,6.71,29.62,80.0,13.0,13.0,33.0,15.0,12.0,2.0
2023-06-10,0.0,9.8,29.3,7.45,29.58,76.0,19.0,13.0,33.0,15.0,13.0,2.0
2023-06-11,0.1,9.8,29.9,8.37,29.56,72.0,20.0,11.0,32.0,16.0,12.0,2.0
2023-06-12,1.75,9.7,30.0,9.68,29.57,73.0,15.0,10.0,33.0,15.0,12.0,2.0
2023-06-13,0.3,9.9,29.9,10.32,29.59,71.0,15.0,14.0,35.0,16.0,12.0,2.0
2023-06-14,1.75,9.9,30.0,8.85,29.63,72.0,21.0,10.0,35.0,15.0,12.0,2.0
2023-06-15,0.0,10.0,30.2,6.3,29.64,70.0,14.0,7.0,27.0,15.0,12.0,1.0
2023-06-16,0.2,10.0,31.5,13.12,29.59,61.0,10.0,10.0,31.0,15.0,12.0,2.0
2023-06-17,0.3,10.0,31.7,11.4,29.61,61.0,14.0,9.0,33.0,15.0,12.0,2.0
2023-06-18,0.7,10.0,31.2,12.53,29.62,61.0,12.0,6.0,30.0,15.0,12.0,2.0
2023-06-19,0.0,10.0,31.3,10.52,29.6,61.0,8.0,9.0,45.0,16.0,12.0,2.0
2023-06-20,1.4,9.9,31.4,9.9,29.6,62.0,12.0,8.0,72.0,15.0,13.0,1.0
2023-06-21,0.0,10.0,31.8,9.07,29.61,59.0,11.0,9.0,88.0,15.0,12.0,2.0
2023-06-22,0.0,10.0,33.0,9.09,29.59,52.0,13.0,11.0,70.0,16.0,12.0,2.0
2023-06-23,0.1,10.0,32.5,8.36,29.59,54.0,16.0,12.0,49.0,15.0,12.0,2.0
2023-06-24,0.2,9.7,30.4,6.44,29.63,74.0,16.0,12.0,90.0,15.0,12.0,2.0
2023-06-25,5.25,9.9,27.6,4.23,29.69,85.0,16.0,12.0,69.0,15.0,12.0,1.0
2023-06-26,3.1,9.5,27.8,5.29,29.71,82.0,18.0,11.0,42.0,15.0,12.0,1.0
2023-06-27,0.2,9.8,28.7,7.35,29.71,82.0,16.0,11.0,33.0,15.0,12.0,1.0
2023-06-28,0.0,9.9,29.4,7.81,29.71,77.0,16.0,11.0,29.0,15.0,12.0,1.0
2023-06-29,0.0,10.0,30.7,7.71,29.64,72.0,17.0,14.0,34.0,15.0,13.0,2.0
2023-06-30,0.0,10.0,32.2,8.62,29.58,60.0,20.0,10.0,32.0,15.0,13.0,2.0
2023-07-01,0.2,9.9,32.1,9.93,29.57,60.0,14.0,11.0,35.0,16.0,13.0,2.0
2023-07-02,0.1,10.0,32.1,12.83,29.6,62.0,16.0,8.0,31.0,15.0,12.0,1.0
2023-07-03,0.2,10.0,31.0,14.84,29.64,63.0,10.0,7.0,34.0,15.0,12.0,1.0
2023-07-04,0.4,10.0,30.4,13.08,29.65,62.0,10.0,9.0,34.0,15.0,12.0,2.0
2023-07-05,0.0,10.0,30.4,9.73,29.67,65.0,12.0,10.0,37.0,15.0,12.0,1.0
2023-07-06,0.1,10.0,31.3,9.5,29.66,61.0,14.0,8.0,42.0,15.0,12.0,1.0
2023-07-07,0.0,10.0,32.0,8.53,29.67,59.0,10.0,9.0,115.0,15.0,12.0,1.0
2023-07-08,0.1,10.0,32.0,9.1,29.67,62.0,13.0,12.0,200.0,15.0,12.0,2.0
2023-07-09,0.0,10.0,32.0,8.55,29.67,61.0,17.0,11.0,267.0,15.0,13.0,1.0
2023-07-10,0.4,10.0,31.1,9.23,29.66,62.0,15.0,10.0,371.0,15.0,12.0,2.0
2023-07-11,0.1,9.9,31.4,7.19,29.65,61.0,14.0,10.0,500.0,15.0,12.0,1.0
2023-07-12,0.5,9.9,32.0,8.1,29.65,59.0,14.0,14.0,500.0,15.0,12.0,2.0
2023-07-13,0.0,9.9,32.2,6.46,29.62,60.0,19.0,11.0,500.0,15.0,13.0,2.0
2023-07-14,0.1,9.7,31.8,6.8,29.62,65.0,15.0,9.0,500.0,15.0,13.0,1.0
2023-07-15,5.5,9.9,30.5,7.03,29.59,70.0,13.0,13.0,438.0,15.0,12.0,4.0
2023-07-16,6.85,8.8,29.2,7.8,29.57,77.0,19.0,11.0,17.0,15.0,13.0,2.0
2023-07-17,11.93,9.3,29.2,9.13,29.52,76.0,15.0,12.0,26.0,15.0,12.0,4.0
2023-07-18,0.0,10.0,30.6,10.33,29.48,69.0,17.0,12.0,20.0,15.0,12.0,2.0
2023-07-19,2.8,9.5,29.0,7.2,29.59,81.0,17.0,11.0,500.0,15.0,12.0,2.0
2023-07-20,8.33,9.3,28.0,6.46,29.67,81.0,15.0,10.0,500.0,15.0,12.0,2.0
2023-07-21,13.6,9.8,27.9,6.92,29.76,82.0,14.0,9.0,500.0,15.0,12.0,1.0
2023-07-22,2.5,9.8,28.6,7.83,29.78,82.0,13.0,7.0,500.0,15.0,12.0,2.0
2023-07-23,0.3,10.0,28.9,8.12,29.74,80.0,9.0,6.0,500.0,15.0,12.0,1.0
2023-07-24,0.5,10.0,29.4,9.16,29.68,76.0,9.0,6.0,500.0,15.0,12.0,1.0
2023-07-25,0.1,10.0,29.5,7.26,29.69,78.0,9.0,6.0,500.0,15.0,12.0,1.0
2023-07-26,0.0,10.0,30.6,7.13,29.63,75.0,9.0,5.0,500.0,15.0,12.0,1.0
2023-07-27,0.3,10.0,32.0,8.56,29.53,65.0,7.0,12.0,500.0,15.0,13.0,2.0
2023-07-28,5.9,10.0,31.9,8.79,29.46,59.0,16.0,11.0,500.0,15.0,12.0,2.0
2023-07-29,0.0,9.9,30.5,6.52,29.52,72.0,15.0,8.0,500.0,15.0,12.0,2.0
2023-07-30,7.9,10.0,29.7,10.1,29.55,64.0,11.0,7.0,500.0,15.0,12.0,2.0
2023-07-31,3.3,9.9,29.1,11.93,29.61,72.0,9.0,8.0,500.0,15.0,13.0,3.0
2023-08-01,3.6,10.0,28.2,11.95,29.61,73.0,11.0,13.0,500.0,15.0,13.0,2.0
2023-08-02,27.2,9.6,26.4,11.58,29.61,82.0,18.0,14.0,500.0,15.0,13.0,3.0
2023-08-03,54.2,8.6,25.8,10.3,29.6,87.0,18.0,17.0,500.0,15.0,13.0,3.0
2023-08-04,24.7,10.0,27.3,15.98,29.64,73.0,22.0,10.0,500.0,15.0,13.0,2.0
2023-08-05,7.3,10.0,27.6,16.03,29.63,70.0,13.0,11.0,500.0,15.0,13.0,2.0
2023-08-06,0.0,10.0,27.9,15.2,29.56,66.0,13.0,13.0,500.0,15.0,13.0,2.0
2023-08-07,1.1,10.0,27.9,13.23,29.56,68.0,16.0,11.0,500.0,15.0,13.0,2.0
2023-08-08,0.9,10.0,28.5,14.74,29.6,65.0,14.0,13.0,500.0,15.0,13.0,2.0
2023-08-09,0.0,10.0,30.2,15.15,29.62,59.0,17.0,14.0,500.0,15.0,13.0,2.0
2023-08-10,0.0,10.0,30.4,10.7,29.62,60.0,19.0,14.0,500.0,15.0,13.0,1.0
2023-08-11,0.8,9.9,29.4,7.34,29.6,69.0,18.0,18.0,500.0,15.0,13.0,2.0
2023-08-12,0.7,10.0,29.3,8.5,29.57,69.0,22.0,13.0,500.0,16.0,13.0,1.0
2023-08-13,0.1,9.9,30.0,6.63,29.58,67.0,18.0,11.0,24.0,15.0,13.0,1.0
2023-08-14,3.0,9.8,29.5,6.22,29.6,67.0,14.0,14.0,20.0,15.0,12.0,3.0
2023-08-15,3.0,10.0,29.7,6.45,29.62,66.0,18.0,18.0,32.0,15.0,16.0,2.0
2023-08-16,0.0,10.0,29.7,7.07,29.65,68.0,23.0,15.0,37.0,15.0,13.0,2.0
2023-08-17,0.1,10.0,30.2,7.31,29.64,66.0,20.0,14.0,19.0,15.0,13.0,1.0
2023-08-18,0.0,10.0,30.9,7.14,29.61,65.0,19.0,8.0,233.0,15.0,13.0,1.0
2023-08-19,0.0,9.9,30.7,7.1,29.63,68.0,12.0,11.0,264.0,15.0,13.0,1.0
2023-08-20,2.6,9.7,29.3,7.69,29.66,75.0,15.0,12.0,29.0,15.0,13.0,1.0
2023-08-21,1.2,9.9,29.1,7.03,29.66,76.0,18.0,11.0,26.0,15.0,13.0,2.0
2023-08-22,0.3,10.0,30.0,7.07,29.64,71.0,15.0,9.0,29.0,15.0,13.0,2.0
2023-08-23,18.35,9.5,29.7,8.33,29.62,75.0,12.0,9.0,30.0,15.0,12.0,2.0
2023-08-24,3.6,9.5,29.0,6.74,29.64,80.0,12.0,10.0,31.0,15.0,13.0,2.0
2023-08-25,0.7,10.0,30.2,7.33,29.64,68.0,14.0,12.0,27.0,15.0,13.0,2.0
2023-08-26,0.2,10.0,31.0,8.76,29.58,64.0,16.0,10.0,24.0,15.0,13.0,2.0
2023-08-27,0.1,10.0,31.6,9.36,29.52,61.0,15.0,10.0,29.0,15.0,13.0,1.0
2023-08-28,70.2,8.7,28.9,10.47,29.56,75.0,14.0,13.0,34.0,15.0,13.0,2.0
2023-08-29,30.0,9.3,27.5,7.45,29.66,79.0,18.0,12.0,48.0,15.0,13.0,2.0
2023-08-30,83.1,9.0,26.2,5.6,29.73,84.0,18.0,16.0,73.0,15.0,13.0,2.0
2023-08-31,0.8,10.0,28.1,10.29,29.7,66.0,24.0,13.0,68.0,15.0,13.0,2.0
2023-09-01,0.0,10.0,28.7,10.03,29.66,62.0,20.0,23.0,93.0,15.0,13.0,2.0
2023-09-02,0.3,10.0,29.5,9.25,29.63,60.0,37.0,28.0,105.0,15.0,13.0,2.0
2023-09-03,5.5,9.8,28.3,10.24,29.62,70.0,46.0,20.0,109.0,15.0,13.0,1.0
2023-09-04,1.8,10.0,26.8,12.27,29.66,78.0,33.0,13.0,82.0,15.0,12.0,1.0
2023-09-05,2.2,9.9,27.7,8.07,29.68,75.0,20.0,14.0,79.0,15.0,12.0,2.0
2023-09-06,4.4,9.7,28.6,6.95,29.72,74.0,22.0,11.0,37.0,15.0,13.0,2.0
2023-09-07,5.4,9.8,28.3,5.47,29.71,77.0,16.0,10.0,33.0,15.0,13.0,2.0
2023-09-08,1.8,9.9,28.4,6.05,29.69,75.0,15.0,11.0,31.0,15.0,13.0,3.0
2023-09-09,4.4,9.8,28.8,6.33,29.65,76.0,15.0,14.0,33.0,15.0,13.0,2.0
2023-09-10,5.8,9.9,27.8,6.5,29.63,81.0,21.0,8.0,31.0,15.0,13.0,2.0
2023-09-11,0.2,10.0,29.0,10.24,29.61,70.0,11.0,12.0,21.0,15.0,13.0,3.0
2023-09-12,0.0,10.0,28.5,9.83,29.65,71.0,16.0,17.0,23.0,15.0,13.0,3.0
2023-09-13,0.0,10.0,27.9,7.75,29.69,74.0,23.0,8.0,23.0,15.0,13.0,3.0
2023-09-14,7.2,9.4,24.9,7.86,29.75,92.0,10.0,11.0,23.0,15.0,18.0,2.0
2023-09-15,0.0,10.0,25.4,8.27,29.76,85.0,17.0,11.0,24.0,15.0,13.0,4.0
2023-09-16,7.2,7.7,25.4,7.8,29.78,90.0,17.0,10.0,22.0,15.0,13.0,2.0
2023-09-17,4.4,9.8,26.4,6.49,29.78,85.0,14.0,8.0,21.0,15.0,13.0,2.0
2023-09-18,12.2,8.8,27.4,5.5,29.78,85.0,13.0,10.0,25.0,15.0,13.0,3.0
2023-09-19,2.04,9.7,27.7,6.69,29.8,82.0,15.0,10.0,92.0,15.0,13.0,3.0
2023-09-20,2.78,9.8,28.0,7.15,29.79,83.0,15.0,12.0,89.0,15.0,13.0,2.0
2023-09-21,1.47,9.8,28.0,7.02,29.81,82.0,18.0,11.0,46.0,15.0,13.0,2.0
2023-09-22,0.89,9.9,27.9,7.42,29.8,80.0,16.0,15.0,37.0,15.0,13.0,2.0
2023-09-23,1.59,9.7,27.8,7.17,29.8,79.0,21.0,10.0,24.0,15.0,13.0,3.0
2023-09-24,4.05,9.8,27.4,8.48,29.78,80.0,14.0,10.0,21.0,15.0,13.0,4.0
2023-09-25,44.16,8.9,25.3,12.6,29.76,92.0,14.0,5.0,17.0,16.0,13.0,3.0
2023-09-26,69.19,8.4,26.0,14.15,29.7,91.0,7.0,9.0,5.0,15.0,13.0,4.0
2023-09-27,32.7,9.2,24.4,9.13,29.76,95.0,13.0,9.0,5.0,15.0,13.0,3.0
2023-09-28,26.6,9.7,25.6,6.96,29.81,92.0,12.0,12.0,5.0,15.0,13.0,4.0
2023-09-29,15.4,9.8,25.6,5.82,29.87,91.0,19.0,7.0,5.0,16.0,13.0,2.0
2023-09-30,9.58,9.5,26.6,3.92,29.83,86.0,10.0,9.0,5.0,15.0,13.0,2.0
2023-10-01,0.34,10.0,26.9,5.89,29.8,84.0,13.0,8.0,5.0,15.0,13.0,1.0
2023-10-02,0.18,10.0,27.1,6.12,29.82,83.0,12.0,13.0,5.0,15.0,13.0,2.0
2023-10-03,1.34,9.6,26.9,6.26,29.83,84.0,19.0,14.0,5.0,15.0,13.0,5.0
2023-10-04,3.7,9.7,27.5,6.38,29.8,83.0,21.0,6.0,5.0,16.0,13.0,3.0
2023-10-05,4.47,9.8,27.8,6.73,29.76,84.0,9.0,10.0,5.0,15.0,13.0,3.0
2023-10-06,9.05,9.7,27.9,6.67,29.76,84.0,13.0,12.0,15.0,15.0,13.0,3.0
2023-10-07,26.15,9.6,27.2,5.5,29.8,83.0,18.0,6.0,17.0,15.0,13.0,2.0
2023-10-08,20.14,9.3,24.1,6.91,29.9,89.0,8.0,6.0,13.0,15.0,13.0,2.0
2023-10-09,4.99,9.1,24.3,8.37,29.94,83.0,9.0,13.0,12.0,16.0,13.0,6.0
2023-10-10,10.31,8.2,23.3,15.36,29.96,85.0,19.0,19.0,16.0,16.0,13.0,6.0
2023-10-11,17.01,8.9,22.9,15.16,29.99,84.0,28.0,11.0,26.0,16.0,13.0,3.0
2023-10-12,84.12,7.0,22.5,11.81,29.97,94.0,16.0,11.5,28.0,16.0,13.0,3.0
2023-10-13,57.59,6.5,23.2,6.41,29.94,96.0,16.833333333333332,12.0,26.0,16.0,13.0,3.0
2023-10-14,54.4,8.3,23.6,4.82,29.89,94.0,17.666666666666668,12.5,21.0,16.0,13.0,3.0
2023-10-15,16.07,10.0,24.6,11.81,29.9,87.0,18.5,13.0,25.0,15.0,13.0,3.0
2023-10-16,5.23,9.9,24.5,10.24,29.92,84.0,19.333333333333332,13.5,20.0,15.0,13.0,3.0
2023-10-17,5.25,9.7,24.9,10.6,29.91,82.0,20.166666666666668,14.0,29.0,15.0,13.0,3.0
2023-10-18,12.5,10.0,24.6,14.44,29.87,87.0,21.0,11.0,22.0,16.0,13.0,7.0
2023-10-19,0.15,10.0,26.1,6.74,29.84,80.0,17.0,24.0,39.0,15.0,13.0,6.0
2023-10-20,5.94,9.8,25.8,12.78,29.93,80.0,37.0,36.0,46.0,15.0,13.0,3.0
2023-10-21,0.95,9.7,22.4,15.86,30.04,76.0,58.0,7.0,36.0,16.0,13.0,1.0
2023-10-22,3.2,9.0,22.2,12.15,30.03,79.0,10.0,49.0,35.0,16.0,13.0,1.0
2023-10-23,39.92,9.4,22.8,10.07,29.97,92.0,83.0,5.0,23.0,16.0,13.0,3.0
2023-10-24,107.43,5.7,23.1,8.19,29.92,96.0,7.0,8.0,22.0,16.0,13.0,4.0
2023-10-25,12.18,9.7,24.7,9.29,29.92,93.0,12.0,13.0,24.0,16.0,13.0,4.0
2023-10-26,2.6,7.3,25.5,5.82,29.89,88.0,19.0,9.0,20.0,15.0,13.0,2.0
2023-10-27,8.85,6.6,25.7,6.09,29.87,89.0,13.0,13.0,27.0,15.0,13.0,3.0
2023-10-28,4.14,8.0,25.8,6.37,29.88,88.0,20.0,10.0,30.0,15.0,13.0,1.0
2023-10-29,23.38,9.3,25.1,9.43,29.93,90.0,14.0,12.0,128.0,15.0,13.0,1.0
2023-10-30,118.68,7.9,23.2,10.41,29.97,95.0,18.0,8.0,36.0,16.0,13.0,3.0
2023-10-31,39.3,9.8,23.4,9.12,30.02,93.0,12.0,16.0,38.0,16.0,13.0,1.0
2023-11-01,7.22,10.0,24.8,8.7,30.0,82.0,23.0,13.0,36.0,16.0,13.0,1.0
2023-11-02,0.06,10.0,24.0,6.27,29.94,85.0,19.0,5.0,24.0,16.0,13.0,2.0
2023-11-03,0.04,10.0,24.8,5.77,29.85,86.0,8.0,14.0,30.0,16.0,13.0,3.0
2023-11-04,0.3,8.3,25.7,6.51,29.84,88.0,20.0,12.0,29.0,15.0,13.0,3.0
2023-11-05,0.04,7.0,26.3,6.38,29.87,87.0,16.0,11.0,23.0,15.0,13.0,1.0
2023-11-06,4.79,6.8,26.0,5.64,29.92,87.0,15.0,9.0,32.0,16.0,13.0,3.0
2023-11-07,6.1,9.8,25.5,6.41,29.93,86.0,12.0,13.0,33.0,16.0,13.0,4.0
2023-11-08,3.36,9.6,25.5,6.88,29.89,86.0,19.0,5.0,142.0,16.0,13.0,4.0
2023-11-09,2.16,9.7,25.6,5.49,29.89,87.0,8.0,11.0,139.0,16.0,13.0,4.0
2023-11-10,2.01,8.0,26.2,5.76,29.91,88.0,17.0,21.0,183.0,15.0,13.0,4.0
2023-11-11,7.71,8.9,26.0,5.58,29.95,88.0,30.0,17.0,124.0,16.0,13.0,2.0
2023-11-12,11.36,8.8,25.6,5.25,30.0,86.0,24.0,15.0,172.0,16.0,13.0,2.0
2023-11-13,55.27,8.8,23.2,9.11,30.08,89.0,22.0,14.0,462.0,16.0,13.0,1.0
2023-11-14,26.16,7.5,19.5,15.58,30.13,91.0,21.0,9.0,500.0,16.0,13.0,1.0
2023-11-15,3.81,8.3,21.0,12.08,30.08,90.0,14.0,15.0,500.0,16.0,13.0,1.0
2023-11-16,60.88,8.3,19.8,21.35,30.21,91.0,20.0,12.0,20.5,16.0,13.0,1.0
2023-11-17,0.27,10.0,19.2,16.0,30.25,70.0,16.0,35.0,12.5,16.0,13.0,1.0
2023-11-18,0.55,10.0,19.7,10.71,30.17,70.0,56.0,27.0,13.0,16.0,13.0,3.0
2023-11-19,0.44,10.0,19.9,10.48,30.12,74.0,35.0,25.0,14.0,16.0,13.0,1.0
2023-11-20,0.06,10.0,20.3,7.7,30.07,75.0,30.0,19.0,17.0,15.0,13.0,2.0
2023-11-21,0.04,10.0,20.5,6.59,29.99,79.0,28.0,21.0,20.0,16.0,13.0,2.0
2023-11-22,0.57,10.0,20.7,4.78,29.96,85.0,28.0,49.0,18.0,16.0,13.0,4.0
2023-11-23,10.36,8.6,21.9,8.44,29.98,91.0,85.0,173.0,16.0,16.0,13.0,3.0
2023-11-24,5.77,9.6,23.0,8.43,30.03,83.0,210.0,45.0,17.0,15.0,13.0,1.0
2023-11-25,4.3,10.0,22.9,7.78,30.04,83.0,70.0,98.0,17.0,16.0,13.0,1.0
2023-11-26,11.59,9.1,22.0,11.94,30.04,92.0,166.0,36.0,16.0,16.0,13.0,1.0
2023-11-27,1.95,10.0,21.8,8.9,30.05,86.0,57.0,25.0,13.0,16.0,13.0,4.0
2023-11-28,1.03,10.0,22.0,7.73,30.03,82.0,34.0,42.0,20.0,16.0,13.0,3.0
2023-11-29,0.1,10.0,21.9,6.35,30.0,84.0,66.0,106.0,22.0,15.0,13.0,1.0
