date_time,totalprecip_mm,avgvis_km,temp_c,wind_kph,pressure_in,humidity,pm2.5,pm10,o3,no2,so2,co
2014-07-12,8.68,7.4,29.0,9.23,29.66,80.0,2.0,NaN,352.0,16.0,NaN,10.0
2014-07-13,1.3,9.1,28.9,9.43,29.68,78.0,NaN,NaN,10.0,5.0,NaN,5.0
2014-07-14,2.7,8.4,28.8,6.39,29.72,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-07-15,6.3,8.5,29.2,6.79,29.74,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-07-16,0.0,9.8,29.4,9.95,29.69,74.0,NaN,15.0,208.0,7.0,NaN,12.0
2014-07-17,0.9,9.5,29.2,7.45,29.62,74.0,25.0,17.0,149.0,5.0,NaN,9.0
2014-07-18,8.2,9.0,28.8,9.14,29.56,76.0,32.0,20.0,51.0,13.0,NaN,18.0
2014-07-19,0.6,9.9,28.1,19.42,29.58,74.0,45.0,19.0,3.0,8.0,NaN,8.0
2014-07-20,3.5,9.9,27.9,14.31,29.66,73.0,40.0,6.0,14.0,4.0,NaN,8.0
2014-07-21,0.6,10.0,28.6,7.86,29.68,74.0,15.0,18.0,204.0,12.0,NaN,13.0
2014-07-22,5.6,9.2,28.2,6.25,29.65,77.0,45.0,11.0,193.0,4.0,NaN,7.0
2014-07-23,0.4,9.9,29.0,6.27,29.62,75.0,30.0,11.0,278.0,8.0,NaN,8.0
2014-07-24,0.0,9.8,29.6,10.95,29.62,74.0,29.0,17.0,125.0,11.0,NaN,12.0
2014-07-25,0.0,10.0,30.4,10.69,29.66,72.0,35.0,22.0,61.0,12.0,NaN,13.0
2014-07-26,22.3,9.5,29.4,8.78,29.72,75.0,48.0,22.0,47.0,12.0,NaN,13.0
2014-07-27,16.18,5.7,27.4,5.59,29.74,83.0,50.0,16.0,45.0,9.0,NaN,8.0
2014-07-28,12.96,6.8,27.4,5.83,29.67,83.0,43.0,12.0,26.0,12.0,NaN,17.0
2014-07-29,9.6,7.9,27.5,6.37,29.64,82.0,42.0,11.0,21.0,14.0,NaN,17.0
2014-07-30,3.6,9.5,27.8,6.85,29.66,79.0,34.0,16.0,72.0,12.0,NaN,14.0
2014-07-31,0.0,9.4,28.8,7.21,29.65,78.0,38.0,12.0,75.0,8.0,NaN,10.0
2014-08-01,3.1,9.7,29.6,7.81,29.59,78.0,28.0,13.0,43.0,11.0,NaN,16.0
2014-08-02,0.3,9.7,29.7,11.21,29.59,76.0,31.0,19.0,69.0,15.0,NaN,27.0
2014-08-03,0.0,9.8,29.2,12.51,29.6,77.0,43.0,16.0,44.0,12.0,NaN,16.0
2014-08-04,0.0,9.8,28.5,12.12,29.59,75.0,35.0,20.0,31.0,13.0,NaN,21.0
2014-08-05,6.3,10.0,28.4,10.14,29.59,76.0,43.0,17.0,74.0,14.0,NaN,23.0
2014-08-06,0.3,9.8,28.4,13.67,29.61,74.0,33.0,11.0,54.0,9.0,NaN,11.0
2014-08-07,0.0,9.5,27.7,16.5,29.63,76.0,20.0,5.0,32.0,19.0,NaN,5.0
2014-08-08,0.0,7.5,27.6,16.57,29.64,82.0,12.0,12.0,41.0,5.0,NaN,10.0
2014-08-09,0.0,9.9,27.5,17.91,29.68,78.0,14.0,17.0,72.0,6.0,NaN,12.0
2014-08-10,0.2,9.8,28.2,17.37,29.68,74.0,23.0,11.0,158.0,9.0,NaN,8.0
2014-08-11,3.46,9.0,28.8,18.07,29.63,80.0,19.0,16.0,113.0,13.0,NaN,15.0
2014-08-12,1.53,9.7,29.5,18.06,29.58,77.0,34.0,16.0,51.0,NaN,NaN,NaN
2014-08-13,0.0,10.0,29.1,8.2,29.65,75.0,29.0,15.0,26.0,11.0,NaN,19.0
2014-08-14,13.41,6.9,26.8,3.81,29.77,87.0,26.0,14.0,34.0,8.0,NaN,9.0
2014-08-15,1.7,9.1,28.5,5.09,29.8,78.0,31.0,23.0,NaN,20.0,NaN,7.0
2014-08-16,0.0,9.7,29.5,9.01,29.75,72.0,61.0,20.0,37.0,13.0,NaN,7.0
2014-08-17,0.0,10.0,29.7,9.62,29.7,71.0,48.0,NaN,NaN,NaN,NaN,NaN
2014-08-18,0.4,9.8,30.3,10.7,29.73,71.0,NaN,17.0,52.0,7.0,NaN,10.0
2014-08-19,0.5,10.0,30.1,10.12,29.75,72.0,33.0,17.0,24.0,10.0,NaN,9.0
2014-08-20,10.17,8.7,26.9,8.03,29.79,83.0,38.0,18.0,81.0,11.0,NaN,11.0
2014-08-21,1.3,8.8,28.1,6.1,29.78,80.0,44.0,18.0,48.0,12.0,NaN,11.0
2014-08-22,0.5,9.7,28.7,8.5,29.78,76.0,36.0,15.0,64.0,8.0,NaN,12.0
2014-08-23,0.0,9.8,29.5,9.8,29.76,73.0,35.0,16.0,54.0,6.0,NaN,7.0
2014-08-24,0.8,9.8,29.3,8.16,29.73,75.0,33.0,NaN,NaN,NaN,NaN,NaN
2014-08-25,15.4,9.4,28.3,7.31,29.76,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-26,11.5,9.5,27.1,4.42,29.77,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-27,13.7,9.9,26.7,8.7,29.75,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-28,18.6,9.3,25.4,13.8,29.72,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-29,8.6,7.4,26.8,9.13,29.78,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-30,8.4,9.6,26.3,8.77,29.8,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-31,10.2,9.8,26.4,11.65,29.74,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-01,7.5,9.3,26.2,11.6,29.72,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-02,3.7,8.7,27.2,7.26,29.78,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-03,2.4,9.3,27.6,7.02,29.8,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-04,4.8,9.6,28.3,6.26,29.74,77.0,NaN,13.0,170.0,10.0,NaN,4.0
2014-09-05,1.8,9.8,28.5,9.4,29.69,75.0,27.0,17.0,292.0,10.0,NaN,11.0
2014-09-06,0.0,9.8,28.3,8.32,29.73,76.0,44.0,19.0,179.0,11.0,NaN,15.0
2014-09-07,0.0,10.0,27.8,6.95,29.76,72.0,51.0,15.0,38.0,9.0,NaN,9.0
2014-09-08,0.0,10.0,28.9,6.85,29.7,68.0,42.0,18.0,90.0,11.0,NaN,13.0
2014-09-09,0.0,10.0,29.5,8.41,29.7,74.0,46.0,15.0,50.0,11.0,NaN,12.0
2014-09-10,0.2,10.0,29.6,7.68,29.71,74.0,36.0,16.0,51.0,12.0,NaN,13.0
2014-09-11,0.6,9.7,29.5,7.72,29.73,73.0,42.0,33.0,40.0,18.0,NaN,23.0
2014-09-12,0.4,9.8,29.4,7.69,29.69,75.0,76.0,20.0,77.0,14.0,NaN,16.0
2014-09-13,2.3,9.3,28.1,10.64,29.76,83.0,50.0,18.0,44.0,9.0,NaN,13.0
2014-09-14,3.5,9.5,28.8,7.58,29.69,76.0,41.0,18.0,29.0,15.0,NaN,11.0
2014-09-15,1.4,9.7,28.3,8.07,29.63,75.0,48.0,12.0,38.0,4.0,NaN,8.0
2014-09-16,48.1,8.3,26.2,19.17,29.48,85.0,28.0,24.0,29.0,20.0,NaN,31.0
2014-09-17,11.6,9.0,27.2,19.92,29.6,82.0,50.0,16.0,134.0,11.0,NaN,13.0
2014-09-18,0.9,9.1,28.4,9.4,29.8,79.0,27.0,10.0,59.0,11.0,NaN,12.0
2014-09-19,1.0,9.8,28.7,6.07,29.79,78.0,20.0,16.0,55.0,11.0,NaN,13.0
2014-09-20,1.3,9.7,29.1,4.07,29.71,77.0,35.0,21.0,68.0,12.0,NaN,15.0
2014-09-21,28.9,8.1,26.9,6.32,29.74,83.0,39.0,16.0,53.0,11.0,NaN,13.0
2014-09-22,77.8,5.2,25.0,7.9,29.79,90.0,37.0,18.0,37.0,17.0,NaN,17.0
2014-09-23,1.1,8.2,25.4,4.15,29.81,81.0,44.0,22.0,45.0,10.0,43.0,18.0
2014-09-24,0.0,10.0,26.1,8.79,29.87,76.0,56.0,19.0,61.0,18.0,35.0,23.0
2014-09-25,0.5,10.0,26.3,6.83,29.88,77.0,61.0,24.0,68.0,13.0,35.0,15.0
2014-09-26,0.8,10.0,27.4,7.52,29.86,75.0,67.0,32.0,78.0,16.0,38.0,19.0
2014-09-27,0.3,9.6,28.0,9.1,29.85,79.0,79.0,24.0,57.0,11.0,35.0,14.0
2014-09-28,0.1,9.8,28.2,9.23,29.83,80.0,64.0,17.0,37.0,9.0,35.0,11.0
2014-09-29,0.0,9.9,27.9,7.96,29.84,80.0,43.0,16.0,43.0,12.0,37.0,15.0
2014-09-30,2.0,9.8,27.3,6.11,29.87,78.0,34.0,12.0,36.0,11.0,37.0,16.0
2014-10-01,1.6,10.0,27.1,5.75,29.87,77.0,33.0,18.0,34.0,10.0,18.0,12.0
2014-10-02,0.0,10.0,27.1,6.05,29.84,75.0,43.0,24.0,36.0,11.0,13.0,10.0
2014-10-03,0.0,10.0,27.3,6.47,29.8,71.0,55.0,28.0,50.0,12.0,17.0,12.0
2014-10-04,0.3,10.0,27.3,6.3,29.81,73.0,63.0,36.0,57.0,13.0,13.0,12.0
2014-10-05,57.9,7.2,25.9,17.96,29.88,80.0,76.0,23.0,62.0,11.0,14.0,10.0
2014-10-06,77.67,6.3,24.8,19.51,29.95,82.0,62.0,36.0,58.0,12.0,16.0,13.0
2014-10-07,0.7,9.5,24.7,12.89,29.92,77.0,69.0,NaN,NaN,NaN,NaN,NaN
2014-10-08,0.4,9.5,25.2,7.23,29.89,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-09,0.0,10.0,25.7,8.26,29.86,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-10,0.0,10.0,25.7,6.7,29.84,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-11,1.1,10.0,25.9,9.01,29.87,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-12,0.2,9.6,25.5,12.35,29.96,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-13,11.1,9.9,25.1,12.3,30.02,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-14,3.9,9.7,24.5,13.48,30.03,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-15,0.5,9.8,24.2,11.28,29.99,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-16,2.0,9.9,24.6,8.28,29.97,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-17,4.2,9.9,24.9,9.78,29.96,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-18,5.6,9.7,24.8,11.46,29.93,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-19,0.3,10.0,24.9,8.57,29.93,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-20,0.2,9.9,25.4,7.32,29.91,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-21,0.3,9.7,25.9,5.99,29.96,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-22,15.3,9.8,25.4,11.35,29.96,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-23,29.57,7.9,25.2,12.82,29.94,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-24,23.9,8.9,24.6,14.13,29.92,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-25,20.3,8.8,25.1,14.18,29.92,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-26,8.69,9.6,25.2,14.61,29.95,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-27,11.7,8.9,24.9,12.73,29.93,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-10-28,14.1,9.8,25.3,7.32,29.9,81.0,NaN,28.0,25.0,12.0,16.0,29.0
2014-10-29,5.2,9.8,25.8,6.19,29.9,81.0,56.0,28.0,35.0,12.0,22.0,18.0
2014-10-30,0.5,10.0,26.0,6.86,29.89,81.0,57.0,20.0,37.0,10.0,12.0,16.0
2014-10-31,1.7,10.0,26.0,5.91,29.87,82.0,47.0,33.0,30.0,19.0,28.0,49.0
2014-11-01,0.5,10.0,26.0,6.79,29.87,84.0,75.0,38.0,35.0,14.0,17.0,23.0
2014-11-02,18.8,8.8,25.5,12.59,29.94,83.0,76.0,36.0,43.0,13.0,15.0,14.0
2014-11-03,20.6,6.3,22.3,17.27,30.01,89.0,75.0,26.0,48.0,13.0,9.0,14.0
2014-11-04,2.0,7.9,23.4,8.51,29.98,88.0,67.0,28.0,58.0,15.0,10.0,21.0
2014-11-05,1.1,9.7,24.7,7.15,29.95,85.0,71.0,29.0,58.0,15.0,12.0,22.0
2014-11-06,5.3,9.8,25.9,9.69,29.94,83.0,74.0,28.0,54.0,10.0,16.0,13.0
2014-11-07,1.3,9.7,26.3,9.21,29.92,82.0,67.0,26.0,51.0,10.0,10.0,12.0
2014-11-08,15.64,8.0,22.7,15.64,29.98,91.0,60.0,45.0,29.0,20.0,17.0,13.0
2014-11-09,1.0,9.5,22.9,13.44,29.98,91.0,97.0,NaN,NaN,NaN,NaN,NaN
2014-11-10,0.5,10.0,24.7,7.58,29.94,86.0,NaN,29.0,34.0,12.0,7.0,19.0
2014-11-11,1.9,10.0,25.1,6.35,29.94,85.0,54.0,34.0,42.0,14.0,12.0,19.0
2014-11-12,18.0,7.6,23.4,14.61,29.98,90.0,69.0,20.0,45.0,12.0,10.0,15.0
2014-11-13,30.3,5.5,22.2,19.7,30.05,88.0,53.0,23.0,64.0,11.0,10.0,11.0
2014-11-14,11.0,7.9,22.0,11.75,30.04,83.0,63.0,29.0,83.0,9.0,6.0,9.0
2014-11-15,1.3,9.4,22.8,8.98,30.01,84.0,74.0,33.0,72.0,12.0,7.0,12.0
2014-11-16,25.3,9.0,23.4,13.5,30.0,87.0,68.0,10.0,56.0,10.0,5.0,9.0
2014-11-17,32.4,7.4,22.9,18.65,30.04,89.0,23.0,2.0,88.0,12.0,6.0,12.0
2014-11-18,17.97,8.4,21.3,20.0,30.09,88.0,6.0,3.0,90.0,10.0,12.0,9.0
2014-11-19,13.0,8.1,20.5,16.12,30.07,86.0,7.0,2.0,81.0,12.0,6.0,11.0
2014-11-20,5.3,8.5,21.1,9.13,30.0,86.0,5.0,NaN,59.0,18.0,10.0,17.0
2014-11-21,0.0,10.0,21.4,5.12,29.96,87.0,NaN,NaN,54.0,15.0,23.0,14.0
2014-11-22,0.0,10.0,22.3,6.43,29.94,86.0,NaN,NaN,58.0,14.0,10.0,11.0
2014-11-23,0.3,10.0,22.8,6.61,29.94,88.0,NaN,NaN,48.0,9.0,15.0,7.0
2014-11-24,0.6,10.0,23.3,5.06,29.91,87.0,NaN,NaN,40.0,13.0,10.0,13.0
2014-11-25,0.6,8.5,23.7,5.48,29.88,89.0,NaN,NaN,423.0,10.0,13.0,24.0
2014-11-26,5.2,10.0,24.0,6.32,29.84,88.0,NaN,NaN,476.0,11.0,42.0,12.0
2014-11-27,0.1,7.5,24.7,7.6,29.85,89.0,NaN,NaN,381.0,13.0,20.0,23.0
2014-11-28,0.5,9.3,24.7,7.52,29.87,89.0,NaN,NaN,181.0,5.0,11.0,10.0
2014-11-29,0.0,10.0,24.2,8.32,29.84,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-11-30,2.7,9.9,24.3,6.32,29.84,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-01,58.4,8.6,22.7,17.92,29.9,92.0,NaN,NaN,124.0,7.0,8.0,17.0
2014-12-02,19.9,8.1,20.8,20.01,29.97,91.0,NaN,NaN,277.0,3.0,83.0,5.0
2014-12-03,1.4,8.5,21.3,15.61,29.93,93.0,NaN,NaN,266.0,6.0,22.0,20.0
2014-12-04,13.1,5.9,19.1,21.97,30.06,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-05,5.9,6.8,18.9,15.4,30.09,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-06,1.0,8.4,20.7,9.32,29.99,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-07,4.2,7.5,19.9,19.04,30.01,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-08,3.2,6.4,18.7,14.8,30.07,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-09,0.5,10.0,20.2,10.16,30.06,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-10,4.8,9.6,21.1,12.55,30.03,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-11,7.3,9.4,20.7,18.44,30.06,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-12,11.7,8.3,18.1,24.27,30.17,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-13,4.6,6.0,16.6,16.83,30.21,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-14,0.0,9.4,17.7,11.43,30.12,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-15,2.1,10.0,19.5,11.14,30.06,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-16,10.9,8.1,18.3,25.59,30.2,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-17,0.4,9.0,16.2,21.49,30.26,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-18,0.3,6.9,16.7,14.15,30.21,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-19,0.0,8.5,17.0,13.83,30.19,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-20,0.0,10.0,17.2,7.37,30.09,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-21,3.3,8.5,17.3,17.39,30.14,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-22,0.5,10.0,16.3,16.19,30.16,76.0,NaN,32.0,65.0,9.0,66.0,9.0
2014-12-23,0.0,9.4,16.3,8.95,30.08,79.0,93.0,NaN,NaN,NaN,NaN,NaN
2014-12-24,3.7,6.3,18.2,12.35,30.1,89.0,NaN,5.0,47.0,12.0,7.0,16.0
2014-12-25,0.0,8.0,19.0,10.62,30.04,87.0,22.0,NaN,49.0,10.0,3.0,14.0
2014-12-26,1.8,6.2,19.9,12.71,29.99,93.0,NaN,NaN,46.0,10.0,6.0,14.0
2014-12-27,7.7,5.6,19.6,17.81,30.05,93.0,NaN,NaN,46.0,4.0,5.0,6.0
2014-12-28,4.8,8.2,16.8,19.36,30.18,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-29,0.0,10.0,16.5,8.6,30.12,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-30,0.0,10.0,16.1,5.43,30.05,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31,3.4,8.9,16.9,11.34,30.12,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-01,0.7,10.0,17.2,13.54,30.17,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2015-01-02,2.8,7.7,16.8,10.77,30.15,82.0,NaN,NaN,89.0,8.0,9.0,9.0
2015-01-03,0.0,5.8,17.7,8.27,30.07,87.0,NaN,NaN,83.0,10.0,9.0,11.0
2015-01-04,0.0,10.0,19.8,8.85,29.92,85.0,NaN,NaN,54.0,11.0,9.0,11.0
2015-01-05,0.0,10.0,22.1,7.46,29.84,78.0,NaN,27.0,49.0,10.0,11.0,13.0
2015-01-06,0.0,7.4,22.2,5.76,29.88,88.0,60.0,37.0,42.0,8.0,14.0,15.0
2015-01-07,35.4,6.3,20.8,14.02,30.01,94.0,78.0,27.0,42.0,7.0,12.0,12.0
2015-01-08,32.6,7.8,18.4,20.77,30.14,91.0,63.0,34.0,45.0,11.0,12.0,18.0
2015-01-09,31.9,7.4,17.9,18.64,30.14,90.0,80.0,38.0,59.0,6.0,10.0,10.0
2015-01-10,7.4,8.8,15.4,21.62,30.14,90.0,83.0,21.0,57.0,8.0,10.0,13.0
2015-01-11,11.9,7.5,14.6,18.53,30.14,91.0,46.0,6.0,55.0,8.0,10.0,11.0
2015-01-12,2.0,6.5,15.5,17.88,30.17,80.0,13.0,6.0,46.0,4.0,10.0,9.0
2015-01-13,0.0,10.0,16.0,13.89,30.18,67.0,13.0,16.0,47.0,4.0,10.0,8.0
2015-01-14,0.0,10.0,15.2,8.59,30.17,73.0,46.0,30.0,54.0,4.0,10.0,6.0
2015-01-15,0.0,10.0,15.3,6.47,30.15,77.0,76.0,34.0,64.0,9.0,11.0,10.0
2015-01-16,0.3,9.3,15.3,11.34,30.16,80.0,84.0,34.0,53.0,13.0,12.0,12.0
2015-01-17,0.4,9.6,15.7,11.91,30.16,79.0,83.0,43.0,73.0,11.0,13.0,11.0
2015-01-18,4.2,6.4,16.0,14.83,30.16,83.0,113.0,NaN,56.0,4.0,11.0,5.0
2015-01-19,2.3,9.6,16.3,10.02,30.14,78.0,NaN,49.0,NaN,NaN,NaN,NaN
2015-01-20,0.0,10.0,16.6,6.29,30.1,81.0,117.0,54.0,87.0,14.0,6.0,14.0
2015-01-21,0.0,10.0,17.1,6.91,30.15,81.0,139.0,55.0,111.0,8.0,6.0,10.0
2015-01-22,0.0,10.0,17.6,8.01,30.11,75.0,134.0,51.0,107.0,11.0,11.0,15.0
2015-01-23,0.0,10.0,18.4,10.31,29.99,82.0,130.0,63.0,107.0,11.0,8.0,13.0
2015-01-24,0.0,10.0,19.6,12.82,29.95,83.0,142.0,61.0,104.0,27.0,18.0,30.0
2015-01-25,0.0,9.7,20.8,6.6,29.97,82.0,131.0,54.0,80.0,21.0,17.0,23.0
2015-01-26,0.0,5.0,20.2,5.58,29.98,90.0,142.0,31.0,29.0,11.0,18.0,9.0
2015-01-27,0.0,6.0,20.2,7.38,29.95,90.0,82.0,33.0,48.0,12.0,16.0,13.0
2015-01-28,0.0,6.0,20.2,11.07,29.93,89.0,79.0,35.0,28.0,15.0,10.0,19.0
2015-01-29,0.0,7.0,20.1,8.12,29.98,89.0,88.0,35.0,43.0,13.0,16.0,15.0
2015-01-30,0.1,9.3,20.2,6.89,30.07,88.0,88.0,34.0,52.0,14.0,16.0,16.0
2015-01-31,5.4,9.9,19.3,8.69,30.14,90.0,83.0,32.0,45.0,15.0,16.0,18.0
2015-02-01,14.0,9.3,18.8,11.29,30.15,90.0,79.0,25.0,52.0,10.0,10.0,12.0
2015-02-02,8.7,6.4,17.8,15.48,30.16,91.0,65.0,25.0,50.0,6.0,5.0,8.0
2015-02-03,2.3,9.3,18.8,7.92,30.17,90.0,64.0,25.0,61.0,7.0,5.0,12.0
2015-02-04,8.3,9.9,19.2,8.8,30.14,88.0,58.0,27.0,53.0,7.0,5.0,12.0
2015-02-05,15.9,8.5,16.1,18.77,30.18,91.0,66.0,37.0,49.0,11.0,10.0,16.0
2015-02-06,0.8,6.8,13.9,12.13,30.17,84.0,86.0,26.0,70.0,14.0,16.0,21.0
2015-02-07,1.1,8.7,16.6,9.25,30.08,90.0,71.0,29.0,80.0,9.0,6.0,15.0
2015-02-08,10.7,8.0,15.3,16.04,30.16,86.0,78.0,22.0,66.0,8.0,9.0,14.0
2015-02-09,0.0,9.7,16.2,9.87,30.16,83.0,70.0,26.0,59.0,6.0,6.0,11.0
2015-02-10,0.8,8.3,18.2,7.79,30.06,86.0,80.0,40.0,80.0,7.0,5.0,12.0
2015-02-11,2.1,9.8,19.0,10.51,30.01,90.0,105.0,39.0,75.0,10.0,10.0,13.0
2015-02-12,1.8,8.2,17.6,10.41,30.02,90.0,102.0,35.0,70.0,12.0,14.0,18.0
2015-02-13,0.0,10.0,19.4,8.68,29.94,88.0,92.0,33.0,64.0,13.0,14.0,21.0
2015-02-14,1.5,7.7,20.5,9.36,29.89,89.0,92.0,33.0,84.0,7.0,12.0,14.0
2015-02-15,0.0,6.0,21.3,6.45,29.93,90.0,95.0,32.0,99.0,3.0,6.0,10.0
2015-02-16,3.2,5.9,21.1,6.29,29.98,92.0,91.0,34.0,76.0,4.0,8.0,12.0
2015-02-17,2.2,4.3,20.8,5.38,29.95,93.0,97.0,27.0,55.0,6.0,14.0,14.0
2015-02-18,2.2,6.9,20.8,6.48,29.96,92.0,77.0,17.0,41.0,2.0,13.0,14.0
2015-02-19,0.6,5.3,21.6,8.94,29.98,92.0,56.0,16.0,37.0,2.0,8.0,11.0
2015-02-20,0.4,7.9,21.8,8.71,29.94,89.0,53.0,20.0,40.0,1.0,5.0,6.0
2015-02-21,0.6,7.5,23.3,8.02,29.87,86.0,59.0,20.0,39.0,1.0,7.0,7.0
2015-02-22,0.5,9.8,23.6,7.6,29.9,84.0,62.0,25.0,41.0,0.0,5.0,5.0
2015-02-23,0.6,10.0,23.8,7.15,29.88,80.0,66.0,20.0,45.0,2.0,5.0,7.0
2015-02-24,0.0,10.0,24.3,8.14,29.83,74.0,62.0,19.0,43.0,2.0,5.0,6.0
2015-02-25,0.2,10.0,24.7,9.17,29.79,74.0,57.0,21.0,47.0,2.0,6.0,6.0
2015-02-26,0.0,10.0,24.6,11.29,29.8,76.0,63.0,20.0,47.0,2.0,5.0,6.0
2015-02-27,0.1,10.0,25.0,13.14,29.82,77.0,54.0,2.0,46.0,2.0,5.0,6.0
2015-02-28,0.0,9.5,24.5,9.6,29.87,84.0,6.0,1.0,47.0,3.0,6.0,6.0
2015-03-01,5.0,5.8,22.0,11.17,30.0,95.0,4.0,1.0,46.0,2.0,6.0,4.0
2015-03-02,0.1,7.3,22.4,9.76,29.89,88.0,4.0,1.0,35.0,3.0,6.0,6.0
2015-03-03,0.3,7.7,23.8,10.81,29.78,81.0,4.0,2.0,39.0,3.0,6.0,4.0
2015-03-04,0.5,6.7,23.1,9.68,29.85,92.0,5.0,2.0,50.0,4.0,9.0,6.0
2015-03-05,0.3,6.9,24.3,9.47,29.85,88.0,7.0,25.0,65.0,6.0,9.0,6.0
2015-03-06,0.0,6.6,23.9,8.43,29.88,91.0,63.0,26.0,56.0,2.0,7.0,5.0
2015-03-07,0.9,5.1,23.4,11.22,29.92,91.0,66.0,26.0,50.0,2.0,6.0,2.0
2015-03-08,0.0,6.9,23.4,8.79,29.93,89.0,61.0,8.0,51.0,2.0,5.0,2.0
2015-03-09,0.2,4.9,23.2,8.2,29.99,93.0,24.0,14.0,53.0,1.0,4.0,1.0
2015-03-10,0.4,5.8,22.9,8.08,29.96,91.0,38.0,19.0,53.0,2.0,6.0,7.0
2015-03-11,0.1,8.4,21.8,9.88,29.98,84.0,56.0,30.0,53.0,2.0,4.0,5.0
2015-03-12,8.9,8.2,21.2,10.97,29.92,83.0,67.0,19.0,52.0,5.0,11.0,10.0
2015-03-13,0.0,8.2,22.2,10.01,29.91,84.0,42.0,23.0,52.0,5.0,11.0,10.0
2015-03-14,0.6,8.8,22.4,9.4,29.95,82.0,51.0,39.0,68.0,15.0,4.0,7.0
2015-03-15,0.0,8.1,23.4,8.73,29.94,83.0,81.0,NaN,59.0,6.0,6.0,10.0
2015-03-16,0.0,7.7,23.6,9.45,29.94,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2015-03-17,0.0,8.2,24.9,9.52,29.91,87.0,NaN,25.0,NaN,NaN,NaN,NaN
2015-03-18,0.0,8.4,25.3,8.31,29.87,85.0,54.0,14.0,61.0,7.0,8.0,11.0
2015-03-19,0.0,9.0,25.4,8.6,29.83,83.0,28.0,3.0,73.0,8.0,8.0,11.0
2015-03-20,0.0,9.0,25.6,8.1,29.87,85.0,6.0,NaN,63.0,7.0,8.0,9.0
2015-03-21,0.0,7.6,23.9,5.73,29.98,87.0,NaN,NaN,59.0,7.0,8.0,9.0
